"","id","education","gender","age","rural","internet_acc","workers","dist_to_market","mth_income"
"52829",52829,1,1,57.35729,1,3,20,9,53781297
"52830",52830,2,1,53.35525,0,1,15,13,36755415
"52831",52831,1,1,21.96038,0,2,12,11,42230737
"52832",52832,2,0,53.35874,1,3,9,19,38255639
"52833",52833,4,1,24.22265,0,2,13,12,64793211
"52834",52834,2,1,30.48404,1,3,13,11,55973948
"52835",52835,4,0,28.88937,1,2,18,13,74233276
"52836",52836,1,1,46.06481,0,3,10,16,47241472
"52837",52837,2,1,54.4528,1,3,12,12,40810851
"52838",52838,1,1,57.82674,1,2,11,16,26856016
"52839",52839,2,1,31.34288,1,1,19,9,42748963
"52840",52840,1,0,23.54114,0,3,13,8,38796448
"52841",52841,2,1,25.34823,1,3,15,11,55685587
"52842",52842,2,1,43.43103,1,1,9,20,46090180
"52843",52843,2,1,40.66648,1,1,9,15,45433379
"52844",52844,2,0,57.34325,1,1,16,7,31006798
"52845",52845,1,0,38.05866,1,3,9,13,35099557
"52846",52846,3,1,44.5596,0,3,7,9,60914739
"52847",52847,1,1,22.95269,0,3,14,13,38237297
"52848",52848,2,1,57.40058,1,2,12,13,37623903
"52849",52849,3,1,48.72264,1,1,14,12,58501503
"52850",52850,3,1,22.59823,0,1,11,16,56279851
"52851",52851,2,1,57.07122,1,1,13,10,33179343
"52852",52852,3,0,49.38811,1,2,12,9,57086294
"52853",52853,2,1,58.21879,0,1,13,8,34609768
"52854",52854,2,0,28.01665,1,3,16,14,55441003
"52855",52855,3,0,58.79545,1,1,8,8,41607510
"52856",52856,1,1,43.52651,1,2,13,18,40889867
"52857",52857,4,1,24.13069,0,2,17,11,78069126
"52858",52858,2,1,47.24226,1,3,13,11,52953305
"52859",52859,4,0,30.54051,0,1,17,20,71027224
"52860",52860,3,0,53.58689,1,3,14,16,57185006
"52861",52861,1,1,53.56903,1,2,16,14,38765317
"52862",52862,3,0,21.388,0,2,16,11,54032167
"52863",52863,2,1,48.74213,0,1,17,10,58441145
"52864",52864,3,0,53.08473,0,3,13,12,62481786
"52865",52865,1,1,49.32736,1,2,15,14,36038435
"52866",52866,1,0,54.7414,0,1,12,8,26237604
"52867",52867,1,1,47.06581,0,1,17,14,40950398
"52868",52868,2,1,54.33455,0,3,13,9,37102801
"52869",52869,1,0,29.4685,1,2,17,14,43329272
"52870",52870,3,1,41.83374,1,1,10,11,39910552
"52871",52871,1,0,23.869,1,3,17,14,41827601
"52872",52872,3,0,41.26407,0,2,14,12,58917544
"52873",52873,2,1,20.96553,0,1,14,8,57911435
"52874",52874,2,0,38.28278,1,1,14,10,33527558
"52875",52875,4,0,53.30879,0,1,14,14,58368656
"52876",52876,2,1,61.33025,1,1,15,11,45741564
"52877",52877,4,1,56.58553,0,2,15,11,71269039
"52878",52878,1,1,48.84524,1,3,19,12,52078652
"52879",52879,1,0,27.70307,0,1,11,11,42915110
"52880",52880,2,0,35.04347,0,3,18,10,57795327
"52881",52881,2,1,44.23733,0,3,15,14,52870529
"52882",52882,2,1,57.93891,0,3,19,13,54704633
"52883",52883,3,0,29.99327,0,2,13,7,66018632
"52884",52884,2,0,42.12894,1,3,18,10,53954121
"52885",52885,4,0,46.18616,0,3,15,11,54269717
"52886",52886,2,0,55.59761,0,1,19,7,43656642
"52887",52887,2,1,40.6816,0,1,12,5,46797268
"52888",52888,2,1,32.81155,1,1,17,11,48667048
"52889",52889,2,0,31.91867,1,2,14,14,55531169
"52890",52890,2,1,28.68573,0,2,15,15,50715381
"52891",52891,2,0,23.33208,1,3,8,12,49869666
"52892",52892,2,1,32.47949,0,1,16,10,55705102
"52893",52893,1,1,44.63247,1,3,16,14,45827861
"52894",52894,2,1,20.96291,1,3,10,11,48475675
"52895",52895,2,0,33.8789,1,2,11,13,44974935
"52896",52896,3,1,57.13556,0,2,12,8,56792449
"52897",52897,3,0,36.49196,1,3,14,13,69791111
"52898",52898,4,1,26.06078,1,1,14,12,70866002
"52899",52899,2,0,20.34632,1,2,10,18,45007060
"52900",52900,2,1,40.13267,0,1,11,17,52301467
"52901",52901,2,1,39.76918,0,2,15,12,46629908
"52902",52902,1,1,37.50519,0,1,10,7,33376246
"52903",52903,1,0,57.6576,1,2,16,14,36728300
"52904",52904,1,1,34.87074,0,1,10,14,39300322
"52905",52905,2,1,50.53629,0,3,8,9,49628236
"52906",52906,3,0,58.63068,0,1,13,10,52144119
"52907",52907,1,1,57.02363,0,1,14,11,34878016
"52908",52908,2,0,50.55763,1,1,14,9,45047209
"52909",52909,1,1,37.41594,1,1,14,12,29083079
"52910",52910,1,0,59.20144,0,3,16,11,32928214
"52911",52911,1,1,22.73966,0,1,13,14,58026060
"52912",52912,2,1,40.49194,1,1,12,18,38343805
"52913",52913,1,1,35.65889,1,3,17,12,54646624
"52914",52914,1,0,61.13355,0,3,15,8,42687958
"52915",52915,3,1,34.04461,1,2,18,8,64739400
"52916",52916,3,0,42.68123,0,1,11,21,55287744
"52917",52917,1,1,36.48298,1,2,10,12,37105122
"52918",52918,2,1,58.59997,1,3,13,10,46858710
"52919",52919,1,1,24.33249,1,1,14,11,36811447
"52920",52920,2,1,32.92992,1,3,14,13,55686091
"52921",52921,1,1,42.28019,1,2,10,10,33117722
"52922",52922,4,1,30.7221,1,3,17,18,75740705
"52923",52923,3,1,31.21192,1,2,13,13,52184653
"52924",52924,3,1,57.17468,0,3,19,3,69820338
"52925",52925,1,0,54.61033,0,2,15,13,51505870
"52926",52926,1,1,49.83724,1,1,19,14,45063899
"52927",52927,1,1,52.13149,1,3,14,14,36628973
"52928",52928,2,0,53.47744,0,3,8,14,45677733
"52929",52929,2,1,23.69135,0,1,13,18,43214110
"52930",52930,2,1,53.6767,1,1,14,14,37259279
"52931",52931,2,0,22.59895,1,1,13,11,40412083
"52932",52932,1,0,51.9685,1,1,10,9,37015981
"52933",52933,2,0,30.51969,1,3,11,10,48965008
"52934",52934,2,1,30.13521,1,2,13,8,43054653
"52935",52935,2,1,45.90854,0,1,14,10,54803403
"52936",52936,2,1,45.07307,1,2,16,9,54335688
"52937",52937,2,0,34.60228,0,1,17,10,48416483
"52938",52938,3,1,43.0981,0,1,11,10,66589653
"52939",52939,3,0,57.00598,1,1,15,12,51617718
"52940",52940,3,1,50.73102,0,2,13,15,57444725
"52941",52941,2,1,20.81693,0,3,19,9,50970021
"52942",52942,1,1,61.0631,0,1,12,7,33205443
"52943",52943,3,1,36.25582,0,2,8,5,59661980
"52944",52944,1,0,53.69347,1,3,13,14,35258531
"52945",52945,2,1,50.08831,1,1,11,11,37546104
"52946",52946,3,0,26.92832,0,2,12,12,74213306
"52947",52947,2,1,35.14742,1,2,17,13,54041449
"52948",52948,1,0,32.86424,0,2,14,11,52969018
"52949",52949,2,1,27.41723,0,1,11,11,47079561
"52950",52950,2,1,55.01566,1,3,12,9,40663747
"52951",52951,4,1,51.33278,0,3,13,15,66145460
"52952",52952,2,1,29.81618,0,3,15,16,47955802
"52953",52953,2,0,28.44769,0,3,13,15,53045879
"52954",52954,2,0,35.71661,1,3,16,11,49513322
"52955",52955,2,1,48.45885,1,2,13,13,40168486
"52956",52956,1,0,36.78721,0,1,9,14,47044113
"52957",52957,3,1,54.38346,0,3,20,6,64314795
"52958",52958,3,1,41.20038,0,1,20,19,57265709
"52959",52959,2,1,47.86606,0,2,15,13,52467495
"52960",52960,3,1,45.14088,1,3,13,13,63053644
"52961",52961,1,0,61.70931,1,3,7,18,26513489
"52962",52962,1,0,19.82001,1,1,11,10,44992038
"52963",52963,3,1,38.8808,0,2,11,10,50026679
"52964",52964,3,1,61.48615,0,3,12,16,51877686
"52965",52965,1,1,28.37962,0,2,10,12,35657140
"52966",52966,1,1,51.64809,0,1,13,14,40864514
"52967",52967,2,0,36.57396,1,2,15,16,55817426
"52968",52968,4,1,47.21353,0,1,8,11,62148182
"52969",52969,2,1,48.58645,0,1,16,15,38121143
"52970",52970,2,0,55.86841,0,1,16,14,47597749
"52971",52971,3,0,42.67275,1,1,20,12,53481258
"52972",52972,1,1,41.93323,0,1,19,17,53167763
"52973",52973,2,1,28.89934,1,2,14,16,54526357
"52974",52974,3,0,39.92923,1,1,8,8,54018404
"52975",52975,2,0,23.19812,0,1,13,11,54163863
"52976",52976,2,1,57.21226,1,3,14,9,49783716
"52977",52977,4,1,30.28883,0,2,10,13,62102615
"52978",52978,2,1,21.74519,1,3,13,14,61962506
"52979",52979,1,0,46.12697,0,3,16,10,42667651
"52980",52980,2,0,25.85572,1,1,14,7,39252525
"52981",52981,2,1,31.07486,0,2,11,15,52872511
"52982",52982,3,1,32.78774,0,1,10,17,61914343
"52983",52983,1,0,44.805,0,2,14,15,48739195
"52984",52984,2,0,22.41073,0,2,14,6,54191510
"52985",52985,2,1,43.31501,0,1,10,16,69090107
"52986",52986,2,0,58.67887,0,3,9,6,42607655
"52987",52987,2,1,38.94821,0,1,6,13,51251808
"52988",52988,1,0,27.59452,1,2,13,12,37662463
"52989",52989,2,0,46.17211,1,2,17,16,49004752
"52990",52990,2,1,29.71678,1,1,14,11,48552689
"52991",52991,1,1,58.44779,0,1,14,14,45327775
"52992",52992,2,1,35.37835,1,1,14,8,47806655
"52993",52993,1,1,29.20767,0,3,16,15,51055773
"52994",52994,2,1,30.79849,0,3,13,13,46908578
"52995",52995,2,1,54.91574,1,1,11,5,37496706
"52996",52996,3,1,47.93584,0,3,17,9,56495268
"52997",52997,1,0,32.21153,1,1,11,7,45032603
"52998",52998,1,1,41.4768,0,1,10,16,40741441
"52999",52999,1,1,27.52675,0,3,15,10,56643327
"53000",53000,1,1,55.3505,1,3,20,14,41269142
"53001",53001,2,1,33.11941,0,3,10,9,45630535
"53002",53002,3,0,23.25205,1,3,12,12,41351122
"53003",53003,2,1,57.42436,1,2,16,5,40453598
"53004",53004,2,1,39.04402,1,2,13,7,40820162
"53005",53005,2,1,30.85461,0,3,12,10,52888433
"53006",53006,1,0,37.10091,0,1,15,13,45181355
"53007",53007,2,0,37.60433,1,2,14,14,43705900
"53008",53008,3,1,47.68594,0,2,8,16,63116992
"53009",53009,3,1,23.02748,0,1,11,6,66455023
"53010",53010,2,0,32.3268,1,1,19,12,50566723
"53011",53011,3,0,30.17223,1,3,13,8,61476497
"53012",53012,2,1,54.63835,1,3,16,11,49005563
"53013",53013,2,1,44.54821,0,1,13,11,47734208
"53014",53014,1,0,40.01173,0,1,12,14,41819349
"53015",53015,2,0,31.90724,1,1,15,9,46156673
"53016",53016,2,1,58.22957,0,1,15,11,50996376
"53017",53017,2,0,55.29892,0,1,11,8,38654573
"53018",53018,3,0,57.75322,0,1,12,16,49928229
"53019",53019,1,1,23.26987,0,1,13,16,50030771
"53020",53020,2,0,32.6552,0,3,14,15,56030754
"53021",53021,2,0,51.75463,0,2,18,13,54742320
"53022",53022,2,0,36.20072,1,2,16,11,44518228
"53023",53023,1,1,44.62788,1,2,13,14,35310658
"53024",53024,1,1,57.62081,1,1,13,14,31059689
"53025",53025,2,1,53.78885,1,2,9,13,44654324
"53026",53026,1,0,55.28378,1,2,8,15,18059987
"53027",53027,4,1,45.81459,0,3,18,7,73440781
"53028",53028,2,1,22.81255,0,3,12,17,63898978
"53029",53029,1,1,29.027,1,2,14,10,41651143
"53030",53030,1,1,54.4413,0,1,17,9,43878210
"53031",53031,2,0,34.85538,0,1,10,12,56672444
"53032",53032,3,1,21.51251,1,1,14,10,46231751
"53033",53033,1,1,61.62196,1,1,10,16,21258469
"53034",53034,2,1,39.4794,1,1,18,14,47503246
"53035",53035,2,1,50.46028,1,1,17,17,35236977
"53036",53036,1,1,40.83961,1,1,14,13,36531476
"53037",53037,1,1,51.8539,1,1,11,12,26267503
"53038",53038,2,1,31.08049,1,1,8,15,43384263
"53039",53039,3,1,56.04646,0,3,18,16,59751477
"53040",53040,1,1,33.0895,1,2,18,20,44527559
"53041",53041,2,0,43.51807,0,3,12,9,60660358
"53042",53042,2,1,37.54116,0,3,9,16,48877957
"53043",53043,2,0,59.37021,1,1,15,9,33576238
"53044",53044,2,1,45.66494,0,3,10,9,52163786
"53045",53045,1,1,48.79802,0,1,10,13,38524754
"53046",53046,1,0,57.30523,0,3,13,11,40200938
"53047",53047,2,1,44.69107,0,1,15,16,56313545
"53048",53048,4,1,28.03409,1,3,14,12,69646452
"53049",53049,2,1,34.94814,0,1,14,12,49607480
"53050",53050,2,1,31.88639,0,1,16,11,50953290
"53051",53051,4,0,42.11607,0,3,16,13,73486783
"53052",53052,2,0,48.41244,1,3,16,10,44770541
"53053",53053,2,0,60.82508,1,2,10,16,45649029
"53054",53054,2,1,42.94806,0,2,15,14,48913008
"53055",53055,3,0,50.44181,0,1,13,14,54058664
"53056",53056,3,0,31.90821,1,3,18,10,76706493
"53057",53057,1,1,53.87471,1,1,13,13,35836651
"53058",53058,2,0,35.90829,1,3,13,12,56164135
"53059",53059,2,1,47.16303,1,3,15,11,43092115
"53060",53060,2,0,33.20785,1,3,19,12,52787397
"53061",53061,1,0,40.89449,0,2,15,18,44399175
"53062",53062,1,1,22.22635,1,1,13,15,36407823
"53063",53063,1,0,55.18652,1,1,11,18,32347095
"53064",53064,1,0,57.66223,1,1,14,9,31413784
"53065",53065,2,0,37.95804,0,1,13,9,48254956
"53066",53066,2,1,25.33437,0,3,9,9,59380825
"53067",53067,2,1,36.78832,0,1,11,11,39996388
"53068",53068,1,1,44.5546,1,1,12,14,25225383
"53069",53069,2,1,23.03107,1,2,15,14,44015673
"53070",53070,2,1,20.64426,0,3,14,9,55554624
"53071",53071,2,1,57.55072,0,3,16,9,51069682
"53072",53072,2,1,54.25359,0,1,15,12,37921302
"53073",53073,3,1,40.1769,0,3,14,13,64482193
"53074",53074,1,1,25.11852,1,1,13,19,42721399
"53075",53075,4,1,35.785,0,3,10,14,72262977
"53076",53076,2,1,27.06457,0,1,10,13,47301711
"53077",53077,2,1,38.93269,0,1,16,9,52058885
"53078",53078,2,0,38.35239,1,3,13,12,51686492
"53079",53079,1,1,44.37773,0,1,13,12,38188330
"53080",53080,4,0,37.68907,0,3,15,16,75019868
"53081",53081,2,1,60.42391,0,2,18,12,55975432
"53082",53082,2,1,55.63828,0,3,11,4,58986549
"53083",53083,1,0,59.4144,1,1,15,5,32514099
"53084",53084,2,1,37.08126,1,3,12,9,53468917
"53085",53085,1,0,58.84775,0,1,12,6,30102921
"53086",53086,1,1,24.03985,0,3,16,11,40180510
"53087",53087,3,1,28.20357,1,3,15,14,60011546
"53088",53088,2,1,26.49506,0,1,13,13,58211898
"53089",53089,3,1,48.24279,1,3,16,10,58267472
"53090",53090,2,0,32.43977,0,1,13,5,57967927
"53091",53091,1,1,21.49731,0,1,20,15,39847604
"53092",53092,1,0,58.82539,1,3,12,16,27862834
"53093",53093,3,0,31.48622,0,2,14,24,65361682
"53094",53094,1,1,35.95879,1,2,12,15,40034882
"53095",53095,2,0,21.74312,0,1,19,10,57860573
"53096",53096,3,1,46.84733,1,2,11,11,59014330
"53097",53097,2,1,24.64037,1,2,7,8,38934620
"53098",53098,4,1,23.19885,0,3,11,11,59611655
"53099",53099,1,0,48.46669,1,3,12,14,36511741
"53100",53100,2,0,39.68484,0,2,8,9,53522194
"53101",53101,1,0,28.17426,1,1,13,14,37898537
"53102",53102,4,1,55.66197,0,2,16,13,65660019
"53103",53103,1,0,51.03085,0,1,17,10,54459430
"53104",53104,2,0,38.2486,0,3,22,6,68941873
"53105",53105,1,0,19.46183,0,1,15,14,29786842
"53106",53106,1,1,55.09493,1,3,18,14,43526861
"53107",53107,1,1,27.20514,1,2,12,11,41527954
"53108",53108,2,1,31.67724,1,1,15,8,57164604
"53109",53109,1,1,61.00553,1,1,13,13,25466276
"53110",53110,4,0,24.76667,0,2,12,10,79884751
"53111",53111,4,0,51.65064,0,2,20,16,72257245
"53112",53112,4,1,49.2156,0,3,12,12,75014797
"53113",53113,3,0,41.35567,0,3,16,14,56240231
"53114",53114,3,0,40.72527,0,1,10,9,66163559
"53115",53115,2,1,44.49419,1,3,12,15,44469100
"53116",53116,2,1,53.79152,1,2,13,17,40372636
"53117",53117,1,1,23.39596,1,3,16,14,47206356
"53118",53118,1,0,44.64852,1,1,9,13,35721335
"53119",53119,3,1,24.7625,0,3,14,16,69169486
"53120",53120,3,0,36.62007,0,2,11,13,61535702
"53121",53121,2,1,59.28924,1,1,10,13,33561782
"53122",53122,1,1,58.5835,1,3,19,8,33139984
"53123",53123,2,0,44.3276,0,3,9,15,57741756
"53124",53124,2,1,41.99453,0,1,17,7,50799161
"53125",53125,1,0,46.59794,0,1,15,14,38400424
"53126",53126,4,1,24.7861,0,2,13,12,88574427
"53127",53127,1,1,29.18714,0,3,18,8,51454092
"53128",53128,1,1,37.89496,1,2,12,8,42048028
"53129",53129,1,0,38.49398,0,1,15,8,35238000
"53130",53130,2,1,60.56896,0,1,8,13,48257098
"53131",53131,4,1,40.14788,1,3,17,13,79665608
"53132",53132,1,1,54.72971,1,3,16,12,30969522
"53133",53133,1,1,56.80588,1,2,14,9,24313083
"53134",53134,2,1,37.87205,0,1,13,15,51255121
"53135",53135,2,1,49.93326,1,3,13,13,49648526
"53136",53136,1,0,21.93119,0,1,14,20,41308523
"53137",53137,1,1,41.67202,0,2,11,15,48741824
"53138",53138,2,1,58.83228,1,3,12,18,43303632
"53139",53139,2,1,26.40074,0,1,9,18,48316271
"53140",53140,3,1,23.79171,0,1,11,14,51989842
"53141",53141,2,0,51.41,1,2,14,21,45211940
"53142",53142,1,1,31.10092,0,3,17,15,51492597
"53143",53143,2,1,60.88373,0,2,11,9,47559197
"53144",53144,1,0,36.47477,1,1,15,15,35912370
"53145",53145,2,1,26.40865,1,1,16,13,38956211
"53146",53146,3,1,56.08064,0,1,11,7,51774037
"53147",53147,2,1,30.8444,0,1,14,6,59704671
"53148",53148,3,1,52.86389,0,2,15,15,46380841
"53149",53149,4,1,27.55138,0,2,14,18,73761717
"53150",53150,3,1,34.4003,0,1,15,14,69445637
"53151",53151,2,0,39.40341,0,1,14,10,67364072
"53152",53152,2,0,19.36468,0,3,13,9,60484532
"53153",53153,1,0,45.44208,1,3,12,14,45975126
"53154",53154,2,1,59.52849,0,3,14,16,47354177
"53155",53155,1,1,39.90271,0,1,12,11,55924626
"53156",53156,4,1,55.53342,0,3,14,10,70062069
"53157",53157,2,0,50.0293,1,2,13,15,40829281
"53158",53158,1,0,25.44704,1,3,12,17,44035979
"53159",53159,3,0,59.17946,1,2,11,11,41788036
"53160",53160,1,0,36.11425,1,2,9,14,41833409
"53161",53161,2,1,31.18577,0,3,15,9,74414122
"53162",53162,3,0,42.16135,0,3,14,6,67663836
"53163",53163,3,1,30.76047,0,3,17,11,56285192
"53164",53164,2,0,50.77433,0,2,10,12,53998637
"53165",53165,1,0,38.26192,1,1,13,12,35036011
"53166",53166,2,1,53.19154,1,1,11,16,41901283
"53167",53167,4,1,55.28907,0,3,15,12,79185618
"53168",53168,2,1,42.893,0,2,6,13,42085113
"53169",53169,1,0,41.47688,0,1,12,13,34319934
"53170",53170,2,0,28.35528,0,1,16,11,47019533
"53171",53171,2,1,28.55242,1,3,20,10,73449501
"53172",53172,2,0,33.35417,0,1,15,12,55223188
"53173",53173,1,1,46.21639,1,1,15,13,41162088
"53174",53174,1,0,22.1793,1,2,12,10,37746916
"53175",53175,2,0,37.44451,0,1,11,11,40907250
"53176",53176,2,0,43.74385,1,3,18,10,47624343
"53177",53177,2,1,45.86356,0,2,15,10,52138544
"53178",53178,1,0,34.17571,1,3,11,16,42273278
"53179",53179,2,0,20.03343,0,2,14,10,56701158
"53180",53180,2,0,26.44717,1,1,14,13,52209876
"53181",53181,2,1,27.68744,0,1,16,16,50719753
"53182",53182,2,1,46.28411,0,3,21,14,68350074
"53183",53183,2,1,49.41162,1,3,14,11,51282481
"53184",53184,2,1,43.54885,1,1,13,15,46980002
"53185",53185,3,1,38.8944,1,2,12,7,55571956
"53186",53186,1,0,31.07643,1,3,12,10,53903794
"53187",53187,2,1,39.59406,1,1,13,12,44391752
"53188",53188,4,0,49.80728,1,3,15,14,73624113
"53189",53189,2,1,48.01335,1,3,21,7,55177399
"53190",53190,1,1,36.67672,1,1,11,11,46869853
"53191",53191,1,1,42.25702,0,2,15,15,47610010
"53192",53192,1,0,36.12615,1,1,8,10,33597408
"53193",53193,2,1,49.34491,1,1,16,15,41294432
"53194",53194,2,0,36.98469,1,2,15,16,46691304
"53195",53195,1,1,61.86219,0,3,15,15,38532235
"53196",53196,4,1,43.96637,0,3,19,10,83193486
"53197",53197,2,0,43.76635,1,3,16,16,51274244
"53198",53198,1,1,33.85858,1,1,17,13,30087584
"53199",53199,2,1,59.29507,0,3,15,14,47756716
"53200",53200,2,0,57.04848,0,2,13,10,45813713
"53201",53201,2,0,48.57872,0,1,14,17,40449090
"53202",53202,2,0,46.98795,1,2,17,17,47784504
"53203",53203,1,1,49.40629,0,1,15,10,53706976
"53204",53204,2,1,34.79066,0,1,12,11,58676113
"53205",53205,2,1,40.97655,1,2,12,13,47135160
"53206",53206,1,0,60.67368,1,1,16,10,31960260
"53207",53207,1,1,33.17718,0,3,14,8,38368362
"53208",53208,2,1,48.99237,1,1,15,13,46560795
"53209",53209,2,1,46.65973,1,3,16,8,56304380
"53210",53210,1,1,45.10055,1,1,11,18,32462711
"53211",53211,4,1,51.02082,1,2,19,18,61116744
"53212",53212,3,1,31.99938,1,1,16,11,57551402
"53213",53213,1,1,27.5112,0,2,13,13,46434910
"53214",53214,2,1,37.1286,1,3,16,15,55515322
"53215",53215,4,0,34.81577,1,1,12,12,64104851
"53216",53216,1,1,22.00833,0,1,9,10,41691618
"53217",53217,2,1,40.84409,1,1,11,17,48893540
"53218",53218,2,1,38.75435,0,1,11,9,48771166
"53219",53219,1,1,40.97146,1,1,18,13,26291266
"53220",53220,2,1,52.55684,1,1,13,10,41861923
"53221",53221,1,0,29.13596,1,1,11,22,33724337
"53222",53222,1,0,56.06117,0,1,15,14,37416252
"53223",53223,2,0,60.82555,0,2,16,10,36371026
"53224",53224,3,0,57.09236,1,3,11,11,64288372
"53225",53225,2,1,42.52297,0,1,16,12,55949951
"53226",53226,4,1,58.41554,1,2,13,10,57309217
"53227",53227,3,0,54.67348,1,3,6,11,55105183
"53228",53228,1,0,60.79321,1,2,20,15,35338812
"53229",53229,2,1,53.39323,1,2,14,13,45317051
"53230",53230,3,0,48.33351,1,2,11,11,47316790
"53231",53231,2,1,60.70562,0,3,15,17,42811504
"53232",53232,1,1,58.06052,1,3,16,16,25949640
"53233",53233,4,1,29.6558,0,3,13,14,73931761
"53234",53234,2,1,56.53154,1,1,19,8,40871163
"53235",53235,1,1,53.52439,1,2,10,11,41807749
"53236",53236,2,0,32.90568,1,2,11,17,53386681
"53237",53237,1,0,35.25765,1,1,10,16,41864905
"53238",53238,2,1,44.63822,1,3,15,9,52963401
"53239",53239,4,1,34.76073,0,1,10,17,75469533
"53240",53240,3,0,24.90607,0,3,12,18,51700045
"53241",53241,3,1,59.28625,0,3,20,14,57634340
"53242",53242,1,1,58.48997,1,2,20,13,28727588
"53243",53243,4,1,27.69834,0,1,14,15,67421236
"53244",53244,2,1,28.65264,1,1,11,17,43717575
"53245",53245,2,1,24.18797,0,1,9,9,49292851
"53246",53246,3,0,52.70298,0,2,18,6,57993013
"53247",53247,2,1,59.51309,1,2,16,10,49605316
"53248",53248,2,0,33.39689,0,1,10,13,47812412
"53249",53249,2,1,55.04719,0,2,22,11,50656618
"53250",53250,3,0,56.42052,0,1,13,13,52215773
"53251",53251,2,0,21.57639,1,1,10,10,49103071
"53252",53252,4,0,26.81259,1,3,13,13,70301623
"53253",53253,1,1,46.3436,0,1,12,7,29497560
"53254",53254,4,1,45.57167,1,3,15,17,68719165
"53255",53255,2,1,43.5175,1,1,15,11,46592985
"53256",53256,2,0,53.97056,0,1,13,12,30551510
"53257",53257,1,1,25.26759,1,1,12,9,47099595
"53258",53258,2,1,23.60685,0,2,13,14,52248223
"53259",53259,3,1,26.8382,1,1,13,16,51756992
"53260",53260,4,1,46.72778,1,1,16,12,60341825
"53261",53261,2,1,27.80452,1,3,13,8,47138198
"53262",53262,1,0,32.67302,0,2,14,17,49544576
"53263",53263,2,0,39.73428,0,3,14,13,41398148
"53264",53264,1,1,57.54377,1,2,17,11,48053204
"53265",53265,1,0,51.61806,1,2,15,8,36512901
"53266",53266,2,0,32.82336,1,2,21,8,49162319
"53267",53267,2,1,46.96565,1,1,17,12,38338516
"53268",53268,2,1,54.35261,0,2,16,11,59633866
"53269",53269,1,1,58.21062,1,2,13,14,31542574
"53270",53270,2,0,36.86503,0,3,15,16,61796670
"53271",53271,2,1,52.05447,0,2,11,10,57350143
"53272",53272,1,0,28.16791,0,2,10,5,39992785
"53273",53273,1,1,25.75844,1,1,15,4,43145906
"53274",53274,1,1,26.50086,0,1,7,15,37477940
"53275",53275,4,1,44.31144,0,2,10,8,60060228
"53276",53276,2,1,25.33674,1,3,8,12,42182764
"53277",53277,2,1,41.1013,0,1,23,10,61091778
"53278",53278,1,0,47.44533,0,1,13,14,33887754
"53279",53279,1,0,41.84494,1,2,8,8,38402045
"53280",53280,2,0,52.32257,0,2,12,11,51510967
"53281",53281,2,1,36.64596,0,3,15,13,49771900
"53282",53282,2,1,36.51274,1,2,13,8,50526942
"53283",53283,2,1,47.43309,1,2,9,8,44866453
"53284",53284,2,1,51.3739,0,3,13,11,50939288
"53285",53285,2,1,54.6163,0,1,15,16,41521592
"53286",53286,1,1,52.29382,1,1,11,9,32468774
"53287",53287,1,1,57.85799,0,1,11,11,40025477
"53288",53288,1,1,25.8274,1,1,11,13,38747439
"53289",53289,2,1,38.88833,1,1,15,8,46462627
"53290",53290,2,0,46.52624,0,2,10,15,50632314
"53291",53291,4,0,47.61305,1,2,13,6,69133419
"53292",53292,3,1,51.56399,0,1,11,10,42169275
"53293",53293,1,1,38.97675,0,1,14,14,38229184
"53294",53294,2,1,31.58427,0,3,16,12,69815456
"53295",53295,2,1,59.47496,1,3,16,3,48117700
"53296",53296,4,1,48.42836,1,1,12,10,63881982
"53297",53297,2,1,48.97266,0,3,17,8,50079648
"53298",53298,3,1,35.27558,0,2,13,12,60153616
"53299",53299,1,0,29.95046,1,2,17,14,36879522
"53300",53300,1,0,31.19313,0,1,17,13,48480062
"53301",53301,1,1,22.78371,1,3,12,11,34275271
"53302",53302,3,0,56.93655,1,3,14,12,62501277
"53303",53303,4,0,42.69086,0,3,8,17,67032513
"53304",53304,2,0,39.85433,0,2,5,9,44073433
"53305",53305,2,1,55.78082,0,1,15,11,38447745
"53306",53306,3,1,36.80895,1,3,20,16,65543293
"53307",53307,1,1,22.74522,1,1,13,13,21950852
"53308",53308,4,1,34.69997,0,3,16,18,85050448
"53309",53309,3,1,32.69553,0,3,21,11,68939926
"53310",53310,1,1,27.3072,0,1,15,13,47106686
"53311",53311,1,1,46.5027,0,1,11,13,39023593
"53312",53312,2,1,19.49547,0,3,14,8,58635324
"53313",53313,1,1,43.78904,1,1,13,12,36310261
"53314",53314,1,1,32.93378,0,1,10,9,40137452
"53315",53315,3,1,42.96349,0,3,18,7,58203917
"53316",53316,2,1,33.49215,0,2,18,11,50970585
"53317",53317,3,0,42.36584,0,3,17,12,55174809
"53318",53318,2,0,53.31571,1,1,16,13,41695231
