"","id","gender","age","education","district","mth_income","voted_for","satisfaction","support_incumbent"
"19729",19729,"Female",32.9406159585342,"Doctorate","North",38285892.8950537,1,"Low","Indifferent"
"19730",19730,"Female",42.6594085237011,"University","Central",15347815.5197198,0,"High","Unlikely"
"19731",19731,"Female",56.4687106497586,"University","North",16468148.5104327,0,"Low","Likely"
"19732",19732,"Female",46.9885422610678,"University","Southeast",15747727.3378294,1,"Very High","Unlikely"
"19733",19733,"Male",42.8071924233809,"University","Southeast",15362933.7198152,0,"High","Indifferent"
"19734",19734,"Female",45.228498284705,"University","North",15589995.3154698,0,"High","Indifferent"
"19735",19735,"Female",24.2636291808449,"University","Southeast",13145907.7675075,0,"Medium","Unlikely"
"19736",19736,"Male",40.9112715646625,"Postgraduate","West",25174495.3486582,1,"Medium","Unlikely"
"19737",19737,"Female",57.7031534709968,"University","Southeast",16545357.2051191,0,"Very Low","Unlikely"
"19738",19738,"Male",33.0814117286354,"University","North",14303481.37139,1,"High","Very Likely"
"19739",19739,"Female",32.1922826482914,"University","Southeast",14194746.6094003,0,"Very High","Very Unlikely"
"19740",19740,"Female",53.74102941202,"Postgraduate","North",26281808.0445405,1,"Very Low","Very Unlikely"
"19741",19741,"Male",60.9700572765432,"High School","Central",10733074.7382412,1,"Very High","Indifferent"
"19742",19742,"Male",37.6746472516097,"Postgraduate","North",24831825.5735358,1,"Very High","Indifferent"
"19743",19743,"Female",37.2939199167304,"University","North",14789566.3364278,0,"Low","Indifferent"
"19744",19744,"Female",49.7324652620591,"Doctorate","North",39978556.3329049,1,"Low","Unlikely"
"19745",19745,"Male",36.1483766348101,"University","North",14662324.199535,0,"High","Very Likely"
"19746",19746,"Female",59.102409644518,"Doctorate","North",40629114.4126943,1,"High","Very Unlikely"
"19747",19747,"Female",30.6459908848628,"University","Central",14002678.9887606,0,"Medium","Likely"
"19748",19748,"Male",52.2098545464687,"University","Southeast",16172641.604684,0,"Medium","Very Unlikely"
"19749",19749,"Male",31.1535209794529,"High School","Southeast",8066248.97795137,0,"Low","Very Unlikely"
"19750",19750,"Male",42.7422193954699,"Doctorate","Central",39356120.6816479,1,"Very High","Unlikely"
"19751",19751,"Female",52.0363526530564,"High School","North",10157427.9445904,0,"Medium","Unlikely"
"19752",19752,"Male",54.626089614816,"Postgraduate","West",26344668.6599359,1,"High","Likely"
"19753",19753,"Male",48.1943108234555,"Postgraduate","North",25851633.599818,0,"Low","Unlikely"
"19754",19754,"Female",53.2907332754694,"University","Central",16249779.2811809,0,"Low","Very Unlikely"
"19755",19755,"Male",31.7486618538387,"University","Central",14140243.5757837,0,"Low","Unlikely"
"19756",19756,"Male",40.6354766651057,"University","West",15145228.1017023,1,"Low","Indifferent"
"19757",19757,"Female",63.5743146925233,"University","Southeast",16865672.7932708,0,"Low","Very Likely"
"19758",19758,"Male",25.2011452894658,"University","West",13277757.2806262,1,"Very High","Indifferent"
"19759",19759,"Female",43.473719525151,"University","Southeast",15426990.3053098,1,"Medium","Indifferent"
"19760",19760,"Male",37.4225185886025,"University","Central",14803948.1495662,1,"High","Unlikely"
"19761",19761,"Male",31.9672696557827,"High School","West",8167929.97744751,0,"Medium","Indifferent"
"19762",19762,"Female",32.7836426529102,"Doctorate","North",38267228.4157503,1,"High","Very Unlikely"
"19763",19763,"Male",28.8857839335687,"University","Central",13776331.0355182,1,"High","Unlikely"
"19764",19764,"Male",50.0536377276294,"Postgraduate","Central",26003111.0327603,0,"Very Low","Very Unlikely"
"19765",19765,"Male",31.8647868218832,"High School","West",8154059.53328468,0,"High","Indifferent"
"19766",19766,"Female",61.2753577674739,"Postgraduate","North",26749920.7559837,0,"High","Indifferent"
"19767",19767,"Female",58.7423616829328,"University","Central",16608089.7646635,0,"High","Unlikely"
"19768",19768,"Male",25.2003653938882,"High School","North",7278549.14848643,0,"Medium","Very Unlikely"
"19769",19769,"Female",36.8858985053375,"High School","Central",8745110.04114262,0,"High","Unlikely"
"19770",19770,"Female",53.1990374340676,"University","Central",16243194.3931203,0,"Low","Unlikely"
"19771",19771,"Male",53.6360913831741,"Postgraduate","Central",26275745.1848635,1,"Very High","Very Likely"
"19772",19772,"Male",40.9970946661197,"University","North",15181328.4245004,0,"Low","Very Unlikely"
"19773",19773,"Male",44.357255238574,"University","Southeast",15510785.1496237,0,"Low","Indifferent"
"19774",19774,"Male",40.5221727006137,"High School","Southeast",9135371.34131028,1,"High","Likely"
"19775",19775,"Female",49.0728919268586,"Postgraduate","Central",25925029.7958566,0,"Very High","Indifferent"
"19776",19776,"Male",24.0743970088661,"University","Central",13119396.4769843,1,"Medium","Indifferent"
"19777",19777,"Male",59.0555715137161,"University","North",16626746.1990919,1,"High","Indifferent"
"19778",19778,"Male",52.4445564309135,"High School","Southeast",10188142.8224314,1,"Medium","Likely"
"19779",19779,"Female",50.4251481192186,"High School","West",10033240.1436091,1,"High","Very Unlikely"
"19780",19780,"Male",62.7828546422534,"University","Southeast",16825998.3548784,1,"Low","Indifferent"
"19781",19781,"Female",64.0203461293131,"Postgraduate","Central",26886066.1549341,0,"High","Unlikely"
"19782",19782,"Female",48.3182233646512,"University","West",15862246.7530613,1,"High","Indifferent"
"19783",19783,"Male",40.5014353091829,"High School","Central",9131518.9501885,1,"Very High","Indifferent"
"19784",19784,"Female",49.205096416641,"University","Central",15934983.8533111,1,"High","Indifferent"
"19785",19785,"Female",35.9052291852422,"University","Central",14633550.9355439,0,"Very High","Indifferent"
"19786",19786,"Male",26.6356498524547,"Doctorate","North",37475019.8413442,1,"Very High","Unlikely"
"19787",19787,"Female",49.1659282972105,"University","North",15932417.1006398,0,"Medium","Very Unlikely"
"19788",19788,"Female",53.9449133980088,"University","Central",16297153.5304168,0,"Low","Very Likely"
"19789",19789,"Male",28.0931729474105,"University","Central",13671351.8503434,1,"Medium","Unlikely"
"19790",19790,"Female",23.9837568765506,"University","Central",13106817.8405277,0,"Low","Very Unlikely"
"19791",19791,"Female",33.8777105775662,"University","Southeast",14398035.8954087,0,"Medium","Unlikely"
"19792",19792,"Female",55.9494504379109,"University","Central",16433762.8215336,0,"Medium","Indifferent"
"19793",19793,"Female",29.8487442368641,"University","Central",13900049.2562201,0,"High","Indifferent"
"19794",19794,"Female",50.0983269382268,"Doctorate","West",40007569.1157727,1,"Medium","Likely"
"19795",19795,"Female",56.2133330786601,"University","Central",16450344.2234403,0,"Medium","Indifferent"
"19796",19796,"Male",42.3673281199299,"University","Central",15318821.7853575,1,"Low","Indifferent"
"19797",19797,"Female",39.7375668776222,"High School","West",9052819.64105359,0,"Low","Indifferent"
"19798",19798,"Female",41.1264271652326,"University","West",15194849.6276028,1,"Very High","Unlikely"
"19799",19799,"Male",32.6736135007814,"High School","West",8253910.20525024,1,"Medium","Unlikely"
"19800",19800,"Female",30.310159730725,"University","Central",13959363.2258871,1,"Medium","Indifferent"
"19801",19801,"Male",33.6974793723784,"High School","Central",8376422.68276452,1,"Medium","Unlikely"
"19802",19802,"Female",62.2701289467514,"Postgraduate","North",26801400.9625752,1,"Medium","Indifferent"
"19803",19803,"Female",55.9801775785163,"Postgraduate","Central",26434416.8903604,1,"Medium","Very Likely"
"19804",19804,"Male",59.2094990089536,"University","North",16634632.3499161,0,"Low","Very Unlikely"
"19805",19805,"Female",24.5486128800549,"Postgraduate","North",23187019.1355499,1,"Medium","Likely"
"19806",19806,"Male",28.8306446522474,"High School","Central",7770092.38182716,0,"Low","Very Likely"
"19807",19807,"Male",64.5144780436531,"University","Southeast",16908048.0379746,1,"Very Low","Indifferent"
"19808",19808,"Male",23.885375122074,"Postgraduate","North",23092751.2967001,1,"High","Indifferent"
"19809",19809,"Male",24.1897088624537,"University","Central",13136105.1516206,1,"Medium","Unlikely"
"19810",19810,"Male",55.1210988909006,"High School","North",10378220.4542378,1,"High","Very Unlikely"
"19811",19811,"Female",43.0015906835906,"University","Southeast",15379897.2140897,1,"Low","Very Unlikely"
"19812",19812,"Male",42.6737205605023,"High School","North",9350013.00793798,1,"Very High","Unlikely"
"19813",19813,"Male",51.3217861037701,"University","West",16104432.859963,1,"Medium","Likely"
"19814",19814,"Male",32.8691499060951,"Doctorate","West",38277581.1731353,1,"Very High","Very Unlikely"
"19815",19815,"Female",46.7639102539979,"University","Central",15729089.3946031,0,"Low","Indifferent"
"19816",19816,"Female",34.2029335657135,"University","Southeast",14437062.9490172,1,"High","Unlikely"
"19817",19817,"Male",44.3773088902235,"University","West",15512236.1939194,0,"Low","Indifferent"
"19818",19818,"Male",55.163700602483,"High School","Central",10381492.8085686,1,"Medium","Unlikely"
"19819",19819,"Male",25.3629693337716,"Doctorate","Central",37300261.5734437,1,"High","Unlikely"
"19820",19820,"Male",38.0831842548214,"Postgraduate","Central",24875811.567804,1,"High","Unlikely"
"19821",19821,"Female",59.169320427347,"University","North",16632134.084519,0,"Very Low","Indifferent"
"19822",19822,"Female",44.1375271477737,"High School","Central",9490088.62004845,0,"Medium","Very Unlikely"
"19823",19823,"Female",56.4701411640272,"High School","Southeast",10467127.0277396,0,"Very High","Unlikely"
"19824",19824,"Male",31.9032095847651,"University","North",14158674.6351307,0,"Medium","Unlikely"
"19825",19825,"Male",50.6203356529586,"University","North",16049221.6278747,0,"Medium","Indifferent"
"19826",19826,"Female",47.9136257958598,"High School","West",9827937.70836146,0,"Medium","Unlikely"
"19827",19827,"Female",34.287072439678,"Postgraduate","Central",24447088.5896907,1,"High","Very Unlikely"
"19828",19828,"Female",52.1383139984682,"High School","West",10165414.6157569,0,"High","Likely"
"19829",19829,"Male",52.581150516402,"Postgraduate","West",26198484.3402226,1,"Medium","Very Unlikely"
"19830",19830,"Male",55.7463833214715,"High School","Central",10421177.6403997,0,"Low","Very Likely"
"19831",19831,"Male",43.7570139900781,"University","Central",15452677.2422023,0,"Very High","Very Unlikely"
"19832",19832,"Male",54.7503908472136,"High School","Central",10353328.6851135,1,"Medium","Unlikely"
"19833",19833,"Female",41.2941068070941,"Postgraduate","Southeast",25213222.6897179,1,"Medium","Unlikely"
"19834",19834,"Female",62.5373065541498,"Doctorate","Central",40814449.9165737,0,"Medium","Unlikely"
"19835",19835,"Female",25.9567340645008,"High School","West",7382372.24903072,1,"High","Unlikely"
"19836",19836,"Male",38.2313550561666,"University","Central",14892592.6763912,0,"Very Low","Unlikely"
"19837",19837,"Male",52.7924448843114,"Doctorate","Central",40214524.7957121,1,"High","Indifferent"
"19838",19838,"Male",25.6151485634036,"University","North",13335512.4599533,0,"Low","Likely"
"19839",19839,"Male",23.4113725479692,"High School","Southeast",7024143.47583707,0,"Medium","Very Unlikely"
"19840",19840,"Male",38.1003257539123,"University","West",14877639.551178,0,"High","Very Unlikely"
"19841",19841,"Male",45.2496777893975,"High School","Southeast",9592914.73735656,1,"Medium","Very Unlikely"
"19842",19842,"Male",48.7826121486723,"University","West",15900684.0863149,1,"Very High","Very Unlikely"
"19843",19843,"Male",46.3514996576123,"High School","Central",9692674.93610042,1,"Medium","Indifferent"
"19844",19844,"Female",28.8219163208269,"University","Central",13767076.2067183,1,"Medium","Unlikely"
"19845",19845,"Female",49.5145362517796,"University","Central",15961221.1968397,0,"Medium","Very Unlikely"
"19846",19846,"Male",52.0049780327827,"University","North",16155001.364908,0,"Medium","Indifferent"
"19847",19847,"Male",36.7868801453151,"High School","West",8733742.43507457,0,"Medium","Unlikely"
"19848",19848,"Male",25.4911083783954,"University","North",13318982.6410734,1,"High","Unlikely"
"19849",19849,"Male",32.8127378635108,"High School","Central",8271497.29579563,0,"Low","Indifferent"
"19850",19850,"Female",52.5097394506447,"Postgraduate","Southeast",26192000.8596893,1,"High","Very Unlikely"
"19851",19851,"Male",50.1652882876806,"High School","West",10013279.7131853,0,"Low","Indifferent"
"19852",19852,"Female",30.2445020144805,"Postgraduate","North",23951108.7074806,0,"Very Low","Very Unlikely"
"19853",19853,"Male",54.9492945438251,"University","North",16367547.9442205,1,"Very High","Unlikely"
"19854",19854,"Female",27.9517472898588,"High School","Southeast",7652343.80249476,0,"High","Very Unlikely"
"19855",19855,"Male",29.1236130571924,"University","West",13806746.3541983,0,"High","Indifferent"
"19856",19856,"Male",47.6712857498787,"University","Central",15807426.528857,1,"High","Very Unlikely"
"19857",19857,"Male",50.7892127097584,"Postgraduate","Central",26062283.8537215,0,"Low","Very Unlikely"
"19858",19858,"Male",34.0064289527945,"University","North",14414005.1946602,1,"Medium","Unlikely"
"19859",19859,"Female",43.4154121777974,"University","Central",15421659.4195622,1,"Medium","Likely"
"19860",19860,"Female",61.9418499488384,"University","North",16784401.8301011,1,"Low","Likely"
"19861",19861,"Male",23.3488913956098,"High School","North",7015550.38880848,0,"Low","Unlikely"
"19862",19862,"Male",26.158896937035,"High School","West",7409870.39172333,0,"Medium","Very Unlikely"
"19863",19863,"Male",49.0019376524724,"University","North",15919764.2754416,0,"High","Very Unlikely"
"19864",19864,"Female",47.5763140693307,"High School","Central",9799951.38388013,0,"Medium","Indifferent"
"19865",19865,"Male",62.8333317413926,"High School","North",10829499.8123688,0,"Very High","Indifferent"
"19866",19866,"Male",57.369097488001,"University","Central",16524642.7359693,0,"Low","Indifferent"
"19867",19867,"Female",46.7466169279069,"Postgraduate","Central",25727820.8922313,0,"High","Unlikely"
"19868",19868,"Male",60.248849327676,"University","Central",16695258.8662589,1,"Very High","Very Unlikely"
"19869",19869,"Female",58.2820829260163,"University","Central",16580436.4812304,0,"Medium","Unlikely"
"19870",19870,"Female",25.6842704699375,"University","West",13345172.7993629,0,"Medium","Likely"
"19871",19871,"Female",57.46387076471,"University","West",16530005.1734498,1,"High","Indifferent"
"19872",19872,"Female",31.2257609525695,"University","West",14075650.7570313,1,"Very High","Unlikely"
"19873",19873,"Female",61.3010710575618,"Postgraduate","Central",26750527.894088,1,"Very High","Very Unlikely"
"19874",19874,"Female",63.8953660270199,"High School","Central",10880753.6025821,1,"Very High","Unlikely"
"19875",19875,"Female",31.7776726237498,"Postgraduate","Central",24144643.3990893,1,"Medium","Indifferent"
"19876",19876,"Male",57.3209899989888,"High School","Central",10520821.1185617,0,"Medium","Unlikely"
"19877",19877,"Male",61.693332423456,"University","Southeast",16770253.539419,0,"Very Low","Unlikely"
"19878",19878,"Female",46.8709520539269,"High School","North",9738567.7278231,0,"Low","Indifferent"
"19879",19879,"Male",51.6735549271107,"University","West",16131763.4106421,1,"Medium","Very Unlikely"
